Postion, Setpoint, Error, Speed, Voltage, Current
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 0, 25, 0, 0, 0
0, 1, 0, 0, 0, 0
0, 1, 0, 0, 0, 0
0, 1, 5, 0, 0.0363636, 0
0, 1, 20, 0, 0.4, 0
0, 1, 45, 0, 0.4, 0.125
0, 1, 80, 0, 0.727273, 0.125
0, 1, 180, 0, 1.63636, 0.125
0, 1, 245, 0, 2.21818, 0.375
0.00138889, 1, 397, 0, 3.58788, 1.125
0.00138889, 1, 479, 0, 4.30303, 2.75
0.0236111, 1, 556, 2.08333, 4.8042, 2.75
0.0673611, 1, 686, 10.8333, 5.87439, 5.125
0.0673611, 1, 740, 30, 6.32805, 7.125
0.128472, 1, 788, 30, 6.71193, 7.125
0.206944, 1, 932, 61.25, 8.00313, 8.875
0.206944, 1, 966, 61.25, 8.25904, 8.875
0.302778, 1, 995, 102.917, 8.49169, 9.625
0.302778, 1, 1017, 102.917, 8.64291, 9.625
0.411111, 1, 1035, 151.667, 8.80577, 9.75
0.411111, 1, 1047, 151.667, 8.91046, 8.875
0.532639, 1, 1056, 201.25, 8.66716, 8.875
0.663194, 1, 1060, 247.917, 8.6784, 8.125
0.663194, 1, 1062, 247.917, 8.70088, 8.125
0.801389, 1, 1061, 289.167, 8.70088, 7.5
0.801389, 1, 1158, 289.167, 9.44282, 7.5
0.947917, 1, 1140, 325.417, 9.31916, 6.75
0.947917, 1, 1128, 325.417, 9.21799, 6.125
1.09792, 1, 1116, 356.25, 9.11681, 6.125
1.24722, 1, 1105, 381.667, 9.01564, 5.625
1.24722, 1, 1093, 381.667, 8.93695, 5.625
1.24722, 1, 1079, 381.667, 8.80205, 4.375
1.40069, 1, 1067, 401.667, 8.92786, 4.375
1.55139, 1, 1145, 415.833, 9.65455, 3.875
1.55139, 1, 1132, 415.833, 9.49306, 3.375
1.70278, 1, 1100, 430.417, 9.21623, 3
1.85972, 1, 1083, 430.417, 9.08935, 3
1.85972, 1, 1067, 433.75, 8.95093, 2.625
2.01667, 1, 1050, 433.75, 8.80098, 2.625
2.17292, 1, 1035, 437.083, 8.54721, 2.125
2.32569, 1, 1020, 440, 8.55132, 1.875
2.47431, 1, 1100, 441.667, 9.29032, 2.125
2.62292, 1, 1079, 440.833, 9.20821, 2.125
2.62292, 1, 1068, 440.833, 9.11437, 2.125
2.77292, 1, 1057, 437.5, 8.86804, 2.125
2.925, 1, 1019, 433.75, 8.55132, 2.125
3.07847, 1, 1005, 430.833, 8.55132, 2.125
3.07847, 1, 992, 430.833, 9.23167, 2.125
3.22778, 1, 1073, 430, 9.1261, 2.25
3.37431, 1, 1064, 430, 9.05572, 2.25
3.52083, 1, 1047, 429.583, 8.96188, 2.25
3.52083, 1, 1039, 429.583, 8.8915, 2.25
3.66736, 1, 1030, 427.917, 8.77419, 2.25
3.66736, 1, 1021, 427.917, 8.66862, 2.25
3.66736, 1, 1021, 425, 8.66862, 2.25
3.81389, 1, 1000, 425, 8.51613, 2.25
3.96528, 1, 1088, 422.083, 9.22825, 2.5
3.96528, 1, 1078, 422.083, 9.15816, 2.5
3.96528, 1, 1078, 422.083, 9.15816, 2.5
4.11458, 1, 1068, 421.25, 8.98294, 2.5
4.26319, 1, 1047, 421.667, 8.92454, 2.5
4.26319, 1, 1047, 421.667, 8.92454, 2.5
4.26319, 1, 1037, 421.667, 8.79604, 2.25
4.41111, 1, 1029, 423.333, 8.72595, 2.25
4.55556, 1, 1022, 424.167, 8.59746, 2.25
4.55556, 1, 1014, 424.167, 8.52737, 2.25
4.70139, 1, 1099, 423.333, 9.38011, 2.5
4.85069, 1, 1087, 422.083, 9.21657, 2.625
4.85069, 1, 1075, 422.083, 9.1348, 2.625
5.00139, 1, 1062, 420.833, 8.99462, 2.625
5.00139, 1, 1049, 420.833, 8.87781, 2.625
5.15417, 1, 1037, 421.25, 8.79604, 2.25
5.15417, 1, 1037, 421.25, 8.79604, 2.25
5.15417, 1, 1037, 421.25, 8.79604, 2.25
5.15417, 1, 1025, 421.25, 8.69091, 2.25
5.15417, 1, 1025, 421.25, 8.69091, 2.25
5.15417, 1, 1025, 421.25, 8.69091, 2.25
5.15417, 1, 1025, 421.25, 8.69091, 2.25
5.30208, 1, 1016, 423.75, 8.62082, 1.875
5.30208, 1, 1016, 423.75, 8.62082, 1.875
5.30208, 1, 1007, 425.417, 8.52737, 1.625
5.44653, 1, 1002, 425.417, 8.52737, 1.625
5.44653, 1, 1002, 425.417, 8.52737, 1.625
5.44653, 1, 1002, 425.417, 8.42224, 1.625
5.59097, 1, 988, 425.833, 8.41056, 1.625
5.59097, 1, 988, 425.833, 8.41056, 1.625
5.59097, 1, 988, 425.833, 8.41056, 1.625
5.59097, 1, 980, 425.833, 8.28206, 1.625
5.59097, 1, 980, 425.833, 8.31672, 1.625
5.73472, 1, 1068, 423.75, 9.11437, 2.125
5.87986, 1, 1059, 420, 9.06745, 2.25
5.87986, 1, 1059, 420, 9.06745, 2.25
5.87986, 1, 1059, 420, 9.06745, 2.25
6.02986, 1, 1037, 416.667, 8.80938, 2.5
6.17847, 1, 1026, 415.833, 8.71554, 2.25
6.17847, 1, 1018, 415.833, 8.60997, 2.25
6.32292, 1, 1003, 416.667, 8.53959, 2.25
6.46736, 1, 996, 417.917, 8.48094, 2.5
6.46736, 1, 1091, 417.917, 9.23617, 2.5
6.61111, 1, 1085, 418.333, 9.17801, 2.625
6.61111, 1, 1077, 418.333, 9.10821, 2.625
6.75625, 1, 1069, 417.5, 9.03842, 2.875
6.75625, 1, 1059, 417.5, 8.95699, 2.875
6.75625, 1, 1046, 416.25, 8.8174, 2.875
6.90694, 1, 1032, 416.25, 8.70108, 2.875
7.05833, 1, 1011, 416.25, 8.53822, 2.625
7.20625, 1, 899, 418.333, 7.53783, 2.125
7.20625, 1, 892, 418.333, 7.50293, 2.125
7.35069, 1, 886, 421.25, 7.60538, 0.75
7.48681, 1, 680, 421.667, 5.74839, 0.75
7.62153, 1, 685, 418.333, 5.84301, 0.375
7.74444, 1, 693, 410.417, 5.91398, 0.125
7.74444, 1, 705, 410.417, 6.05591, 0.125
7.74444, 1, 718, 397.5, 6.13871, 0
7.86111, 1, 633, 397.5, 5.38172, 0
7.86111, 1, 633, 397.5, 5.38172, 0
7.97014, 1, 676, 380.833, 5.87952, 0.125
8.07153, 1, 627, 361.667, 5.40054, 0.125
8.17014, 1, 553, 341.667, 4.76588, 0.125
8.17014, 1, 617, 321.667, 5.36461, 0.375
8.26181, 1, 550, 302.5, 4.76588, 0.375
8.34931, 1, 587, 302.5, 5.10117, 0.375
8.34931, 1, 626, 302.5, 5.48436, 0.375
8.43264, 1, 664, 285.417, 6.13099, 0.5
8.51806, 1, 637, 270.417, 5.52028, 1.5
8.51806, 1, 637, 270.417, 5.43016, 1.5
8.51806, 1, 674, 270.417, 5.78353, 1.5
8.60486, 1, 674, 258.75, 5.78353, 2.125
8.60486, 1, 710, 258.75, 7.29125, 2.125
8.60486, 1, 845, 251.25, 7.29125, 4.25
8.69514, 1, 845, 251.25, 7.29125, 4.25
8.69514, 1, 877, 251.25, 7.78597, 4.25
8.79514, 1, 903, 249.167, 7.78597, 5
8.79514, 1, 926, 249.167, 7.98622, 5
8.79514, 1, 926, 249.167, 8.15112, 5
8.90486, 1, 945, 253.333, 8.15112, 6
8.90486, 1, 959, 253.333, 8.28069, 6
8.90486, 1, 969, 265, 8.30425, 6.25
9.02569, 1, 978, 265, 8.38671, 6.25
9.02569, 1, 983, 282.917, 8.43382, 6.5
9.15208, 1, 988, 282.917, 8.19941, 6.5
9.15208, 1, 988, 304.167, 9.09907, 6.5
9.28264, 1, 1094, 304.167, 9.06491, 6.5
9.42361, 1, 1094, 327.5, 9.09907, 6.375
9.42361, 1, 1092, 327.5, 9.08768, 6.375
9.55625, 1, 1088, 347.083, 9.0763, 6.125
9.55625, 1, 1081, 347.083, 8.89409, 6.125
9.69861, 1, 1076, 364.583, 8.91686, 5.625
9.69861, 1, 1067, 364.583, 8.83715, 5.625
9.84722, 1, 1055, 379.583, 8.598, 4.375
9.99792, 1, 1042, 392.083, 8.65293, 3.375
9.99792, 1, 1031, 392.083, 8.65293, 3.375
9.99792, 1, 1021, 403.75, 8.56026, 2.125
10.1465, 1, 903, 403.75, 7.56408, 1.125
10.2903, 1, 796, 412.5, 6.67214, 0.5
10.4271, 1, 695, 417.083, 5.81496, 0.5
10.5576, 1, 698, 415.833, 5.83812, 0.125
10.5576, 1, 698, 415.833, 5.83812, 0.125
10.5576, 1, 705, 415.833, 5.87287, 0.125
10.6785, 1, 717, 408.333, 6.00029, 0
10.6785, 1, 647, 394.583, 5.58016, 0
10.791, 1, 566, 394.583, 4.88563, 0
10.8965, 1, 614, 375.833, 5.31672, 0
10.8965, 1, 614, 375.833, 5.31672, 0
10.9958, 1, 643, 354.583, 5.58016, 0.125
10.9958, 1, 676, 354.583, 5.90347, 0.125
11.0861, 1, 641, 332.5, 5.58016, 0.125
11.1771, 1, 573, 311.25, 5.29277, 0.375
11.2646, 1, 646, 292.083, 5.60508, 0.5
11.2646, 1, 582, 292.083, 5.03265, 0.5
11.3486, 1, 582, 275.833, 5.03265, 0.5
11.3486, 1, 659, 275.833, 5.76012, 0.5
11.4326, 1, 799, 262.917, 6.97654, 1.25
11.4326, 1, 733, 262.917, 6.3564, 1.25
11.5201, 1, 766, 253.75, 6.65455, 3
11.5201, 1, 795, 253.75, 6.88113, 4.75
11.6139, 1, 824, 249.167, 7.17928, 4.75
11.6139, 1, 824, 249.167, 7.17928, 4.75
11.7146, 1, 850, 249.583, 7.40587, 5.5
11.7146, 1, 973, 249.583, 8.68192, 6.25
11.8236, 1, 906, 255.417, 7.51613, 6.25
11.8236, 1, 1017, 267.917, 8.43856, 6.375
11.9486, 1, 1027, 267.917, 8.52967, 6.375
12.0687, 1, 930, 284.167, 7.72111, 6
12.0687, 1, 934, 284.167, 7.7325, 6
12.1986, 1, 938, 304.583, 7.78944, 5.375
12.1986, 1, 942, 304.583, 7.76667, 5.375
12.3271, 1, 948, 325, 7.85777, 5.125
12.3271, 1, 950, 325, 7.86916, 3.875
12.4576, 1, 954, 342.917, 7.9261, 3.875
12.4576, 1, 958, 356.25, 8.07375, 3.25
12.5868, 1, 963, 356.25, 8.12009, 3.25
12.7188, 1, 965, 365, 8.13167, 2.5
12.7188, 1, 965, 365, 8.14326, 2.5
12.8528, 1, 864, 369.583, 7.22815, 2.125
12.8528, 1, 865, 369.583, 7.22815, 1.625
12.9875, 1, 968, 372.917, 8.16642, 1.625
13.1194, 1, 868, 375.417, 7.34399, 1.5
13.1194, 1, 773, 377.5, 6.46364, 1.125
13.25, 1, 773, 377.5, 6.46364, 1.125
13.3722, 1, 790, 377.917, 6.8672, 0.875
13.4903, 1, 714, 374.583, 6.11334, 0.5
13.4903, 1, 728, 374.583, 6.20758, 0.5
13.6056, 1, 744, 367.5, 6.34892, 0.5
13.6056, 1, 763, 367.5, 6.54917, 0.75
13.7174, 1, 779, 357.083, 6.65518, 0.75
13.7174, 1, 797, 357.083, 6.80831, 0.75
13.8278, 1, 797, 345.833, 6.985, 1.125
13.8278, 1, 833, 345.833, 7.12634, 1.125
13.941, 1, 833, 335, 7.12634, 1.625
14.0569, 1, 862, 327.917, 7.35484, 2.625
14.0569, 1, 787, 327.917, 6.69795, 3
14.1743, 1, 802, 324.167, 6.95601, 2.875
14.2889, 1, 731, 324.583, 6.24047, 2.875
14.2889, 1, 731, 324.583, 6.39296, 1.875
14.4014, 1, 767, 325.833, 6.68622, 1.25
14.5111, 1, 805, 327.083, 6.88563, 1.25
14.6194, 1, 723, 325.833, 6.1349, 1.125
14.6194, 1, 723, 325.833, 6.1349, 1.125
14.6194, 1, 744, 325.833, 6.32258, 1.125
14.6194, 1, 744, 325.833, 6.32258, 1.25
14.7264, 1, 766, 322.5, 6.51026, 1.25
14.7264, 1, 787, 322.5, 6.73314, 1.625
14.8347, 1, 907, 317.917, 7.75367, 1.625
14.8347, 1, 907, 317.917, 7.90616, 1.625
14.9486, 1, 837, 313.75, 7.22581, 3
15.066, 1, 778, 312.917, 6.65103, 3.625
15.1806, 1, 692, 315, 5.88954, 2.875
15.2917, 1, 627, 318.75, 5.31237, 1.5
15.3979, 1, 648, 321.667, 5.50083, 0.5
15.3979, 1, 648, 321.667, 5.71285, 0.5
15.4993, 1, 725, 321.25, 6.20758, 0.5
15.4993, 1, 652, 316.25, 5.59506, 0.5
15.5958, 1, 683, 316.25, 5.84242, 0.5
15.6924, 1, 740, 307.083, 6.34892, 0.875
15.7896, 1, 667, 296.667, 5.72463, 1.125
15.7896, 1, 693, 296.667, 5.88954, 1.25
15.8861, 1, 752, 287.5, 6.45494, 1.25
15.9833, 1, 678, 281.25, 5.75997, 1.25
15.9833, 1, 707, 281.25, 6.05445, 1.25
16.0813, 1, 735, 277.917, 6.32537, 1.125
16.1785, 1, 661, 277.083, 5.92488, 1.25
16.1785, 1, 721, 277.083, 6.1958, 0.875
16.2722, 1, 651, 277.083, 5.58328, 0.875
16.3653, 1, 714, 276.25, 6.11334, 0.875
16.4569, 1, 645, 274.167, 5.52439, 1.125
16.4569, 1, 678, 274.167, 5.81887, 1.125
16.4569, 1, 710, 271.667, 6.07801, 1.25
16.5493, 1, 743, 271.667, 6.39604, 1.25
16.5493, 1, 743, 271.667, 6.39604, 1.25
16.6431, 1, 774, 268.333, 6.66696, 2.625
16.7437, 1, 849, 266.667, 7.30303, 4.5
16.8562, 1, 766, 268.75, 6.53739, 4.5
16.8562, 1, 766, 268.75, 6.53739, 4.5
16.8562, 1, 785, 268.75, 6.68172, 4.5
16.9611, 1, 823, 284.167, 7.02048, 2.625
17.0715, 1, 739, 284.167, 6.24951, 2.625
17.0715, 1, 739, 284.167, 6.40137, 2.625
17.1812, 1, 699, 294.583, 5.89907, 0.875
17.2847, 1, 623, 302.917, 5.47854, 0.875
17.2847, 1, 647, 307.5, 5.47854, 0.5
17.3854, 1, 676, 307.5, 5.7589, 0.5
17.3854, 1, 706, 305.833, 6.01588, 0.5
17.4806, 1, 766, 299.167, 6.57273, 0.875
17.575, 1, 694, 299.167, 6.23113, 0.875
17.6694, 1, 654, 290.833, 5.60684, 1.25
17.6694, 1, 785, 290.833, 6.73763, 1.5
17.7653, 1, 813, 282.917, 7.00855, 1.5
17.8653, 1, 762, 277.083, 6.53739, 1.875
17.9688, 1, 785, 275, 6.73763, 2.25
17.9688, 1, 785, 275, 6.73763, 2.25
17.9688, 1, 810, 275, 6.9261, 2.25
17.9688, 1, 810, 275, 6.9261, 2.25
18.0715, 1, 834, 277.083, 7.31251, 2.625
18.0715, 1, 856, 277.083, 7.31251, 2.625
18.1778, 1, 876, 281.667, 7.45269, 2.875
18.1778, 1, 896, 281.667, 7.66295, 2.875
18.2889, 1, 912, 287.917, 7.76808, 4
18.2889, 1, 927, 287.917, 7.89658, 4
18.2889, 1, 927, 287.917, 7.89658, 5.375
18.4056, 1, 939, 295.417, 8.00171, 5.375
18.4056, 1, 952, 295.417, 8.11852, 5.75
18.5243, 1, 1062, 304.583, 9.05303, 5.75
18.5243, 1, 1062, 304.583, 9.05303, 5.75
18.5243, 1, 1070, 304.583, 9.14648, 5.75
18.6514, 1, 1072, 314.583, 9.14648, 6
18.7861, 1, 969, 326.667, 7.93744, 6
18.7861, 1, 965, 326.667, 7.9261, 5.375
18.9236, 1, 964, 341.25, 7.96012, 5.375
19.0639, 1, 960, 356.667, 7.9261, 3.625
19.0639, 1, 956, 356.667, 7.89208, 3.625
19.2028, 1, 851, 370.833, 6.96227, 2.125
19.2028, 1, 956, 382.083, 7.91476, 1.25
19.3361, 1, 956, 382.083, 7.91476, 1.25
19.466, 1, 963, 388.333, 7.97146, 1.125
19.5972, 1, 864, 388.75, 7.29355, 1.125
19.5972, 1, 866, 388.75, 7.30518, 1.125
19.5972, 1, 872, 388.75, 7.36334, 1.125
19.7243, 1, 879, 385.417, 7.44477, 1.125
19.8514, 1, 889, 379.583, 7.50293, 1.125
19.9812, 1, 798, 373.75, 6.73519, 1.125
19.9812, 1, 798, 373.75, 6.81662, 1.125
20.1035, 1, 807, 369.167, 6.81662, 0.875
20.1035, 1, 818, 369.167, 6.90968, 0.875
20.2222, 1, 741, 365, 6.33978, 0.5
20.3354, 1, 676, 359.583, 5.80753, 0.375
20.4417, 1, 596, 351.667, 5.09785, 0.375
20.4417, 1, 621, 351.667, 5.31075, 0.375
20.4417, 1, 649, 340.833, 5.5828, 0.125
20.5417, 1, 649, 340.833, 5.83118, 0.125
20.5417, 1, 677, 340.833, 5.83118, 0.125
20.5417, 1, 677, 340.833, 5.83118, 0.5
20.6347, 1, 740, 326.667, 6.39892, 0.5
20.6347, 1, 740, 326.667, 6.39892, 0.5
20.7312, 1, 769, 310.833, 6.62366, 1.5
20.7312, 1, 794, 310.833, 6.84839, 1.5
20.8333, 1, 842, 296.667, 7.15396, 2.625
20.8333, 1, 842, 287.5, 7.15396, 3.375
20.9382, 1, 885, 287.5, 7.5262, 3.375
21.0465, 1, 902, 284.167, 7.67742, 4
21.0465, 1, 816, 284.167, 6.89804, 4
21.1604, 1, 831, 287.5, 7.00274, 3.375
21.2743, 1, 848, 295.833, 7.17722, 3.25
21.2743, 1, 879, 295.833, 7.44477, 3.25
21.3882, 1, 895, 305.417, 7.58436, 2.625
21.5028, 1, 809, 314.167, 6.86315, 2.25
21.6181, 1, 839, 320.417, 6.33969, 2.125
21.7326, 1, 767, 324.167, 6.50254, 1.5
21.7326, 1, 681, 324.167, 5.71153, 1.5
21.8438, 1, 700, 326.25, 5.92092, 0.875
21.9528, 1, 638, 325.833, 5.37419, 0.5
21.9528, 1, 662, 325.833, 5.58358, 0.5
22.0562, 1, 685, 322.917, 5.78133, 0.5
22.0562, 1, 710, 322.917, 6.10323, 0.5
22.1569, 1, 737, 318.333, 6.33978, 0.5
22.2556, 1, 765, 310.833, 6.61183, 1.125
22.2556, 1, 791, 310.833, 7.09677, 1.125
22.3556, 1, 845, 302.5, 7.29785, 1.875
22.3556, 1, 767, 302.5, 6.57634, 2.625
22.4583, 1, 790, 295, 6.77742, 2.625
22.5632, 1, 814, 290.417, 7.02581, 3
22.5632, 1, 835, 290.417, 7.21505, 3
22.5632, 1, 835, 290.417, 7.21505, 3
22.5632, 1, 857, 290.417, 7.4043, 3
22.6701, 1, 857, 289.583, 7.4043, 3.625
22.6701, 1, 875, 289.583, 7.37874, 3.625
22.7819, 1, 892, 292.083, 7.52933, 4.625
22.7819, 1, 1006, 292.083, 8.51393, 4.625
22.9035, 1, 1017, 298.333, 8.6066, 5.625
22.9035, 1, 1024, 298.333, 8.6761, 5.625
23.0306, 1, 1028, 308.75, 8.71085, 5.875
23.0306, 1, 1030, 308.75, 8.69927, 5.875
23.0306, 1, 1030, 322.083, 8.69927, 5.75
23.1639, 1, 1031, 322.083, 8.71085, 5.75
23.1639, 1, 1031, 322.083, 8.71085, 5.75
23.1639, 1, 1034, 337.083, 8.72243, 5
23.2979, 1, 1032, 337.083, 8.72243, 5
23.2979, 1, 1032, 337.083, 8.72243, 5
23.2979, 1, 1031, 337.083, 8.71085, 5
23.2979, 1, 1031, 352.5, 8.63734, 4
23.4347, 1, 1028, 352.5, 8.57991, 4
23.5715, 1, 1025, 366.667, 8.54545, 3.625
23.5715, 1, 1025, 366.667, 8.52248, 3.625
23.5715, 1, 1022, 366.667, 8.52248, 3.625
23.5715, 1, 1022, 377.5, 8.52248, 3.875
23.7118, 1, 1022, 377.5, 8.47654, 3.875
23.7118, 1, 1111, 377.5, 9.29203, 3.875
23.8569, 1, 1111, 386.25, 9.29203, 4
23.8569, 1, 1111, 386.25, 9.17717, 4
23.8569, 1, 1101, 386.25, 9.17717, 4
23.8569, 1, 1101, 386.25, 9.17717, 4
23.8569, 1, 1101, 386.25, 9.16569, 4
24.0049, 1, 1082, 393.333, 9.03935, 3.875
24.1549, 1, 1070, 400.833, 8.93597, 3.375
24.1549, 1, 1059, 400.833, 8.87854, 3.375
24.3042, 1, 1047, 408.333, 8.75484, 3
24.3042, 1, 1038, 408.333, 8.69717, 3
24.4507, 1, 1030, 415.417, 8.62796, 2.625
24.4507, 1, 1021, 415.417, 8.54721, 2.625
24.5972, 1, 1114, 420, 9.35464, 2.625
24.5972, 1, 1105, 420, 9.2739, 2.625
24.7451, 1, 1094, 422.5, 9.18162, 2.625
24.7451, 1, 1082, 422.5, 9.05474, 2.5
24.8965, 1, 1070, 422.917, 8.974, 2.5
25.0507, 1, 1055, 423.75, 8.68563, 2.25
25.0507, 1, 1027, 423.75, 8.65455, 2.25
25.2014, 1, 916, 425.417, 7.71232, 1.625
25.3458, 1, 903, 427.5, 7.59599, 1.125
25.3458, 1, 903, 427.5, 7.59599, 1.125
25.3458, 1, 899, 427.5, 7.59599, 1.125
25.4861, 1, 896, 427.5, 7.57273, 0.5
25.6208, 1, 794, 424.167, 6.70029, 0.5
25.7493, 1, 700, 416.25, 5.86276, 0.375
25.7493, 1, 708, 416.25, 5.93255, 0.375
25.8708, 1, 719, 403.75, 6.17752, 0.125
25.8708, 1, 730, 403.75, 6.29677, 0.125
25.9889, 1, 744, 388.75, 6.42796, 0.125
25.9889, 1, 744, 388.75, 6.57107, 0.125
26.1007, 1, 779, 372.917, 6.7738, 0.375
26.1007, 1, 779, 372.917, 6.7738, 0.375
26.1007, 1, 779, 372.917, 6.7738, 0.375
26.1007, 1, 798, 372.917, 6.94076, 0.375
26.1007, 1, 798, 357.083, 7.08387, 0.75
26.209, 1, 818, 357.083, 7.31046, 0.75
26.3174, 1, 858, 342.083, 7.44164, 1.25
26.3174, 1, 858, 342.083, 7.64438, 1.25
26.4271, 1, 895, 329.583, 7.77556, 2.625
26.4271, 1, 913, 329.583, 7.9306, 2.625
26.5403, 1, 928, 320.833, 7.84208, 4.375
26.6604, 1, 947, 317.083, 7.98109, 5
26.7826, 1, 855, 318.75, 7.18182, 5
26.7826, 1, 864, 318.75, 7.2629, 5
26.9062, 1, 875, 325, 7.35557, 4
26.9062, 1, 883, 325, 7.42507, 4
26.9062, 1, 890, 325, 7.50616, 2.625
27.0312, 1, 897, 333.333, 7.54091, 2.625
27.1562, 1, 803, 341.667, 6.73006, 2.25
27.2764, 1, 925, 347.917, 7.87322, 1.875
27.3951, 1, 848, 350.833, 6.43641, 1.625
27.3951, 1, 760, 350.833, 6.43641, 1.625
27.5111, 1, 775, 350.417, 6.70508, 1.125
27.6243, 1, 623, 346.667, 5.23324, 0.5
27.7326, 1, 668, 340.833, 5.66544, 0.375
27.8361, 1, 592, 332.917, 5.08328, 0.375
27.9347, 1, 649, 323.333, 5.60587, 0.375
27.9347, 1, 576, 323.333, 4.96452, 0.375
28.0292, 1, 607, 312.083, 5.21393, 0.375
28.0292, 1, 607, 312.083, 5.21393, 0.375
28.1201, 1, 640, 300.417, 5.5346, 0.75
28.1201, 1, 711, 300.417, 6.16408, 0.75
28.2083, 1, 645, 287.917, 5.57023, 1.25
28.2972, 1, 679, 276.667, 5.87903, 1.875
28.2972, 1, 679, 276.667, 5.87903, 1.875
28.2972, 1, 714, 276.667, 6.18783, 1.875
28.3861, 1, 781, 267.083, 6.69795, 2.25
28.4792, 1, 812, 260.417, 6.95601, 3
28.4792, 1, 740, 257.917, 6.55718, 3.375
28.5764, 1, 796, 257.917, 6.81525, 3.375
28.5764, 1, 796, 259.583, 6.81525, 3.25
28.6736, 1, 824, 259.583, 7.06158, 3.25
28.6736, 1, 850, 259.583, 7.28446, 3.25
28.775, 1, 874, 263.75, 7.46041, 3
28.775, 1, 874, 263.75, 7.46041, 3
28.8826, 1, 894, 270.833, 7.63636, 3.875
28.8826, 1, 894, 270.833, 7.63636, 3.875
28.8826, 1, 913, 270.833, 7.77713, 3.875
28.8826, 1, 913, 270.833, 7.77713, 3.875
28.9979, 1, 928, 280, 7.71994, 5.375
28.9979, 1, 942, 280, 7.8915, 5.375
28.9979, 1, 942, 280, 7.8915, 5.375
28.9979, 1, 954, 291.25, 7.96012, 6
29.1174, 1, 963, 291.25, 8.0173, 6
29.1174, 1, 1072, 291.25, 9.01232, 6.5
29.3715, 1, 980, 319.583, 8.18886, 5.875
29.4986, 1, 889, 334.167, 7.37683, 4.75
29.4986, 1, 796, 334.167, 6.58768, 4.75
29.6229, 1, 804, 346.25, 6.67918, 2.125
29.6229, 1, 812, 354.167, 7.05567, 0.75
29.7431, 1, 837, 356.25, 6.38426, 0.5
29.8618, 1, 748, 356.25, 6.49027, 0.5
29.8618, 1, 761, 356.25, 6.49027, 0.5
29.9771, 1, 778, 354.167, 6.78475, 0.5
30.0903, 1, 811, 348.333, 6.97322, 0.75
30.0903, 1, 811, 348.333, 6.97322, 0.75
30.0903, 1, 829, 348.333, 7.12634, 0.875
30.3097, 1, 867, 332.917, 7.34008, 1.875
30.3097, 1, 702, 332.917, 5.89765, 1.875
30.4194, 1, 723, 326.25, 6.11867, 1.875
30.4194, 1, 723, 326.25, 6.11867, 1.875
30.4194, 1, 723, 326.25, 6.11867, 1.875
30.4194, 1, 745, 326.25, 6.30479, 1.625
30.525, 1, 768, 320, 6.47928, 1.625
30.525, 1, 768, 320, 6.47928, 1.625
30.6292, 1, 791, 314.583, 6.89804, 1.5
30.6292, 1, 813, 314.583, 6.89804, 1.5
30.7361, 1, 954, 310, 8.09619, 2.875
30.7361, 1, 954, 310, 8.09619, 2.875
30.85, 1, 970, 307.5, 8.27067, 4.75
30.85, 1, 982, 307.5, 8.3172, 4.75
30.85, 1, 989, 308.333, 8.22219, 5.625
30.9785, 1, 989, 308.333, 8.22219, 5.625
30.9785, 1, 989, 308.333, 8.22219, 5.625
30.9785, 1, 995, 308.333, 8.25635, 5.875
31.1, 1, 1000, 313.75, 8.30191, 5.875
31.2299, 1, 1008, 324.167, 8.37023, 6
31.2299, 1, 1009, 337.917, 8.37023, 6
31.3639, 1, 1009, 337.917, 8.39301, 6
31.4986, 1, 908, 352.5, 7.53891, 5.25
31.6299, 1, 915, 364.583, 7.57307, 3.625
31.6299, 1, 917, 364.583, 7.81232, 3.625
31.7611, 1, 917, 372.917, 7.81232, 1.5
31.7611, 1, 923, 372.917, 7.87097, 0.75
31.8924, 1, 824, 376.667, 7.00293, 0.75
32.0208, 1, 829, 377.5, 7.08504, 0.875
32.0208, 1, 739, 375.833, 6.2522, 0.75
32.1465, 1, 749, 375.833, 6.35777, 0.75
32.1465, 1, 749, 375.833, 6.35777, 0.75
32.266, 1, 762, 371.667, 6.47507, 0.75
32.266, 1, 762, 371.667, 6.61584, 0.75
32.266, 1, 778, 371.667, 6.61584, 0.75
32.266, 1, 778, 371.667, 6.61584, 0.75
32.3792, 1, 897, 365.417, 7.81232, 0.875
32.3792, 1, 914, 365.417, 7.81232, 0.875
32.3792, 1, 914, 365.417, 7.81232, 0.875
32.4917, 1, 930, 356.667, 8.08211, 1.875
32.4917, 1, 944, 356.667, 8.08211, 1.875
32.4917, 1, 944, 356.667, 8.08211, 1.875
32.609, 1, 955, 346.667, 8.15249, 3.25
32.609, 1, 966, 346.667, 8.24633, 3.25
